ANO4,TRIMESTRE,AGLOMERADO,total_ocupados,total_desocupados,pea,pob_10_mas,tasa_actividad,tasa_empleo,tasa_desempleo
2019,2do Trimestre,Cdro. Rivadavia - R.Tilly,85580,5472,91052,231202,0.39382012266329874,0.37015250733125143,0.06009752668804639
2019,2do Trimestre,Gran Mendoza,436960,42046,479006,1016236,0.47135311089156456,0.42997886317745093,0.0877776061260193
2019,2do Trimestre,Corrientes,150484,8244,158728,376570,0.4215099450301405,0.39961760097724197,0.051937906355526434
2019,2do Trimestre,Gran Cordoba,657195,99024,756219,1552783,0.4870088093442548,0.42323685923918536,0.1309461941580415
2019,2do Trimestre,Concordia,55997,6467,62464,159603,0.39137108951586125,0.3508518010313089,0.10353163422131148
2019,2do Trimestre,Formosa,83485,4815,88300,249850,0.353412047228337,0.33414048429057436,0.05453001132502831
2019,2do Trimestre,Neuquen - Plottier,138552,7888,146440,303162,0.48304206991641435,0.4570229778138421,0.05386506419011199
2019,2do Trimestre,S. del Estero - La Banda,160637,5449,166086,398448,0.416832309360318,0.40315674818294983,0.032808304131594475
2019,2do Trimestre,Jujuy - Palpala,149791,12147,161938,343088,0.472001352422702,0.4365964417292357,0.07501018908471144
2019,2do Trimestre,Rio Gallegos,51081,5326,56407,119731,0.47111441481320626,0.4266313653105712,0.09442090520680058
2019,2do Trimestre,Gran Catamarca,84601,8704,93305,220252,0.4236283892995296,0.3841100194322867,0.09328546165800332
2019,2do Trimestre,Salta,260732,37779,298511,627612,0.47562984774032363,0.4154350139895349,0.1265581502859191
2019,2do Trimestre,La Rioja,90334,7207,97541,217984,0.4474686215502055,0.4144065619495009,0.07388687833833978
2019,2do Trimestre,San Luis - El Chorrillo,98934,3327,102261,231961,0.4408542815387069,0.42651135320161576,0.03253439727755449
2019,2do Trimestre,Gran San Juan,205233,4805,210038,530523,0.3959074347389274,0.38685033448125716,0.022876812767213553
2019,2do Trimestre,Gran Tucuman - T. Viejo,366855,44049,410904,894102,0.45957172671574387,0.4103055356100311,0.10720022194965248
2019,2do Trimestre,Santa Rosa - Toay,50899,6428,57327,126274,0.4539889446758636,0.4030837702139791,0.1121286653758264
2019,2do Trimestre,Ushuaia - Rio Grande,65360,6769,72129,160665,0.44894034170478947,0.40680919926555253,0.093845748589333
2019,2do Trimestre,Ciudad de Buenos Aires,1561358,158101,1719459,2997271,0.57367485289118,0.5209265361724048,0.09194810693363435
2019,2do Trimestre,Partidos del GBA,5095940,739581,5835521,12245357,0.4765496832799566,0.41615283245723256,0.12673778399563637
2019,2do Trimestre,Mar del Plata - Batan,271665,42068,313733,638321,0.4914972247505565,0.42559307934409174,0.13408854025556763
2019,2do Trimestre,Rio Cuarto,78960,5189,84149,175913,0.47835577814033076,0.44885824242665406,0.06166442857312624
2019,2do Trimestre,San Nicolas - Villa Constitucion,73349,8462,81811,193034,0.4238165297305138,0.3799796926966234,0.1034335236092946
2019,2do Trimestre,Rawson - Trelew,59926,6161,66087,143863,0.4593745438368448,0.4165490779422089,0.09322559656210752
2019,2do Trimestre,Viedma - Carmen de Patagones.,31967,1404,33371,81649,0.40871290524072557,0.39151734865093263,0.04207245812232178
2019,1er Trimestre,Gran La Plata,380484,46098,426582,881114,0.48413939626427455,0.4318215350113606,0.10806363137685135
2019,1er Trimestre,Bahia Blanca - Cerri,139038,12711,151749,312174,0.48610390359222744,0.4453862269119145,0.08376331969238678
2019,1er Trimestre,Gran Rosario,546969,72676,619645,1310371,0.4728775285777845,0.4174153732034668,0.11728651082474642
2019,1er Trimestre,Gran Santa Fe,204967,11863,216830,528286,0.4104405568196015,0.3879849172607262,0.054711063967163215
2019,1er Trimestre,Gran Parana,110366,6519,116885,278433,0.4197957857006892,0.3963826126931793,0.05577276810540275
2019,1er Trimestre,Posadas,153672,7970,161642,365595,0.44213405544386547,0.4203339761211176,0.04930649212457158
2019,1er Trimestre,Gran Resistencia,138497,1646,140143,410507,0.34139003719790406,0.337380361358028,0.011745146029412814
2019,1er Trimestre,Cdro. Rivadavia - R.Tilly,83269,1675,84944,229961,0.36938437387209133,0.3621005300898848,0.0197188736108495
2019,1er Trimestre,Gran Mendoza,433314,39520,472834,1014109,0.4662555997432229,0.42728542986996465,0.08358112995258378
2019,1er Trimestre,Corrientes,149528,11366,160894,375733,0.4282136517154469,0.39796344744805484,0.07064278344748716
2019,1er Trimestre,Gran Cordoba,660065,84480,744545,1550275,0.48026640434761575,0.4257728467529954,0.11346527073581852
2019,1er Trimestre,Concordia,56882,6697,63579,159534,0.3985294670728497,0.35655095465543396,0.10533352207489895
2019,1er Trimestre,Formosa,83616,3571,87187,249109,0.34999538354696136,0.3356602932852687,0.040957940977439294
2019,1er Trimestre,Neuquen - Plottier,130933,4739,135672,302161,0.44900566254414037,0.43332197073745454,0.0349298307683236
2019,1er Trimestre,S. del Estero - La Banda,157551,11075,168626,397333,0.42439465133779475,0.3965213058064646,0.06567789071673408
2019,1er Trimestre,Jujuy - Palpala,140024,17973,157997,342356,0.46149914124478614,0.40900115669069625,0.1137553244681861
2019,1er Trimestre,Rio Gallegos,48864,5839,54703,119092,0.45933396029960033,0.410304638430793,0.10674003253934884
2019,1er Trimestre,Gran Catamarca,89534,9378,98912,219495,0.4506344108066243,0.40790906398779014,0.09481154966030411
2019,1er Trimestre,Salta,257964,28221,286185,625691,0.4573903092740666,0.41228657596161683,0.09861103831437706
2019,1er Trimestre,La Rioja,91920,6684,98604,216968,0.45446333099811953,0.42365694480292027,0.06778629670195935
2019,1er Trimestre,San Luis - El Chorrillo,102076,2136,104212,231029,0.45107757034831125,0.44183197780365235,0.020496679844931486
2019,1er Trimestre,Gran San Juan,210293,6871,217164,529233,0.41033722386925986,0.39735428440781284,0.03163968245197178
2019,1er Trimestre,Gran Tucuman - T. Viejo,353775,41797,395572,892466,0.44323481230657524,0.39640165563730156,0.1056621803363231
2019,1er Trimestre,Santa Rosa - Toay,50130,5935,56065,125977,0.44504155520452143,0.3979297808330092,0.10585927048961027
2019,1er Trimestre,Ushuaia - Rio Grande,62588,9383,71971,159868,0.45019015687942554,0.39149798583831663,0.13037195537091328
2019,1er Trimestre,Ciudad de Buenos Aires,1545192,119853,1665045,2996491,0.5556649427613832,0.5156671586866104,0.07198183832869381
2019,1er Trimestre,Partidos del GBA,5038095,704687,5742782,12206934,0.47045244940293773,0.4127240304567879,0.12270829712846491
2019,1er Trimestre,Mar del Plata - Batan,287576,32275,319851,637016,0.5021082672962689,0.451442349956673,0.1009063595236532
2019,1er Trimestre,Rio Cuarto,77651,5977,83628,175582,0.4762902803248625,0.44224920549942476,0.07147127756253886
2019,1er Trimestre,San Nicolas - Villa Constitucion,74467,8923,83390,192734,0.4326688596718794,0.3863718907924912,0.10700323779829715
2019,1er Trimestre,Rawson - Trelew,56082,7839,63921,143500,0.4454425087108014,0.39081533101045296,0.12263575350823673
2019,1er Trimestre,Viedma - Carmen de Patagones.,31935,1736,33671,81504,0.4131208284255987,0.39182126030624265,0.051557720293427575
2018,4to Trimestre,Gran La Plata,384830,23186,408016,878440,0.46447793816310734,0.43808342060926186,0.056826202894004155
2018,4to Trimestre,Bahia Blanca - Cerri,129494,13360,142854,311677,0.4583398839182872,0.4154749949466916,0.09352205748526468
2018,4to Trimestre,Gran Rosario,531908,77836,609744,1308143,0.46611417864866456,0.40661303848279584,0.12765357264688132
2018,4to Trimestre,Gran Santa Fe,215829,6627,222456,527008,0.42211123929807515,0.4095364776246281,0.029790160750890065
2018,4to Trimestre,Gran Parana,87109,5193,92302,220615,0.41838496929039276,0.3948462253246606,0.05626096942644796
2018,4to Trimestre,Posadas,155904,5877,161781,364398,0.44396785931865707,0.42783988935175277,0.03632688634635711
2018,4to Trimestre,Gran Resistencia,144616,2415,147031,387877,0.3790660441325472,0.3728398435586539,0.016425107630363665
2018,4to Trimestre,Cdro. Rivadavia - R.Tilly,88645,2664,91309,228693,0.3992645161854539,0.3876157118932368,0.029175656287989137
2018,4to Trimestre,Gran Mendoza,422495,26266,448761,949894,0.47243271354487976,0.4447812071662733,0.05853004160343702
2018,4to Trimestre,Corrientes,147584,11502,159086,374947,0.42428929955433703,0.3936129639655738,0.07230051670165823
2018,4to Trimestre,Gran Cordoba,675800,68350,744150,1547720,0.4808040213992195,0.4366422867185279,0.09184976147282134
2018,4to Trimestre,Concordia,45673,2395,48068,109825,0.437678124288641,0.41587070339175963,0.04982524756594824
2018,4to Trimestre,Formosa,86406,3273,89679,248379,0.3610570941987849,0.34787965166137236,0.03649683872478507
2018,4to Trimestre,Neuquen - Plottier,126470,6333,132803,301196,0.44091887010451664,0.41989269445809374,0.047687175741511864
2018,4to Trimestre,S. del Estero - La Banda,162775,7803,170578,387274,0.4404581768980102,0.4203096515645254,0.045744468806059396
2018,4to Trimestre,Jujuy - Palpala,144172,10499,154671,341380,0.4530757513621185,0.4223211670279454,0.06787956371911993
2018,4to Trimestre,Rio Gallegos,48018,4758,52776,118536,0.445231828305325,0.405092123911723,0.09015461573442474
2018,4to Trimestre,Gran Catamarca,90951,8650,99601,218804,0.4552064861702711,0.415673388055063,0.08684651760524492
2018,4to Trimestre,Salta,271686,26529,298215,623746,0.47810326639369233,0.4355715307192351,0.08895930788189729
2018,4to Trimestre,La Rioja,86166,4243,90409,210314,0.4298762802286106,0.40970168414846375,0.04693116835713259
2018,4to Trimestre,San Luis - El Chorrillo,96782,2757,99539,230017,0.43274627527530574,0.4207602046805236,0.02769768633399974
2018,4to Trimestre,Gran San Juan,197205,6284,203489,507826,0.4007061473811896,0.3883318301938065,0.03088127613777649
2018,4to Trimestre,Gran Tucuman - T. Viejo,366468,29942,396410,890804,0.4450024921307044,0.4113901599004944,0.07553290784793522
2018,4to Trimestre,Santa Rosa - Toay,47262,5309,52571,125598,0.4185655822544945,0.3762958008885492,0.10098723630899165
2018,4to Trimestre,Ushuaia - Rio Grande,61639,4570,66209,158737,0.41709872304503676,0.3883089638836566,0.06902384872147291
2018,4to Trimestre,Ciudad de Buenos Aires,1474662,109694,1584356,2947807,0.5374693797796124,0.5002573099256498,0.06923570207705844
2018,4to Trimestre,Partidos del GBA,4986300,644277,5630577,12166077,0.46280958109997167,0.4098527405341919,0.11442468507224038
2018,4to Trimestre,Mar del Plata - Batan,269882,39550,309432,635557,0.4868674249516566,0.4246385454019073,0.12781483492334342
2018,4to Trimestre,Rio Cuarto,75592,6679,82271,175271,0.46939311123916677,0.4312864079054721,0.08118291986240594
2018,4to Trimestre,San Nicolas - Villa Constitucion,75844,9632,85476,187549,0.45575289657636137,0.4043956512698015,0.11268660208713557
2018,4to Trimestre,Rawson - Trelew,58946,6313,65259,139186,0.46886181081430606,0.4235052375957352,0.09673761473513232
2018,4to Trimestre,Viedma - Carmen de Patagones.,36284,2338,38622,91015,0.42434763500521894,0.3986595616107235,0.0605354461187924
2018,3er Trimestre,Gran La Plata,384344,43969,428313,875772,0.4890690727723654,0.43886308308555194,0.1026562350430643
2018,3er Trimestre,Bahia Blanca - Cerri,125080,12297,137377,311185,0.44146408085222616,0.40194739463663093,0.08951280054157537
2018,3er Trimestre,Gran Rosario,571189,49162,620351,1305977,0.475009131094958,0.43736528284954485,0.07924868340665205
2018,3er Trimestre,Gran Santa Fe,206101,7789,213890,526102,0.4065561431053294,0.3917510292680887,0.03641591472252092
2018,3er Trimestre,Gran Parana,88838,5374,94212,220286,0.4276803791434771,0.40328482064225596,0.05704156583025517
2018,3er Trimestre,Posadas,157294,3830,161124,363157,0.4436758757231721,0.43312947292768694,0.023770512152131277
2018,3er Trimestre,Gran Resistencia,151175,4883,156058,387295,0.40294349268645346,0.39033553234614443,0.03128964872034756
2018,3er Trimestre,Cdro. Rivadavia - R.Tilly,84390,3400,87790,227486,0.38591385843524434,0.37096788373790035,0.03872878459961271
2018,3er Trimestre,Gran Mendoza,417801,28354,446155,948165,0.47054573834722857,0.44064166047048775,0.06355190460714326
2018,3er Trimestre,Corrientes,144649,9164,153813,374265,0.4109735080758286,0.38648818350633907,0.05957883923985619
2018,3er Trimestre,Gran Cordoba,699156,69961,769117,1545122,0.4977710497941263,0.4524924245464112,0.09096275339122656
2018,3er Trimestre,Concordia,43428,2463,45891,109672,0.418438616966956,0.3959807425778685,0.05367065437667517
2018,3er Trimestre,Formosa,79109,4027,83136,247667,0.33567653340978004,0.3194167975547812,0.04843870284834488
2018,3er Trimestre,Neuquen - Plottier,121037,6771,127808,300162,0.425796736428995,0.40323891765113506,0.0529779043565348
2018,3er Trimestre,S. del Estero - La Banda,142253,4704,146957,386461,0.38026346772378067,0.36809147624210464,0.03200936328313724
2018,3er Trimestre,Jujuy - Palpala,140369,6790,147159,340485,0.4322040618529451,0.4122619204957634,0.046140569044366975
2018,3er Trimestre,Rio Gallegos,50336,3566,53902,117776,0.4576653987229996,0.42738758320880316,0.06615709992208081
2018,3er Trimestre,Gran Catamarca,86259,7588,93847,218239,0.4300193824201907,0.39525016152016823,0.08085500868434793
2018,3er Trimestre,Salta,266782,26651,293433,621740,0.4719545147489304,0.4290893299449931,0.09082482202069979
2018,3er Trimestre,La Rioja,84073,3970,88043,209291,0.4206726519535002,0.4017038477526506,0.04509160296673217
2018,3er Trimestre,San Luis - El Chorrillo,98634,2709,101343,229121,0.4423121407465924,0.43048869374697213,0.026731002634617092
2018,3er Trimestre,Gran San Juan,192705,3990,196695,506767,0.38813695445836055,0.38026351360684496,0.020285213147258445
2018,3er Trimestre,Gran Tucuman - T. Viejo,362283,27147,389430,889239,0.4379362578564368,0.4074079072105474,0.069709575533472
2018,3er Trimestre,Santa Rosa - Toay,47994,7316,55310,125347,0.4412550759092759,0.382889099858792,0.13227264509130357
2018,3er Trimestre,Ushuaia - Rio Grande,61016,4497,65513,157735,0.41533584809966084,0.38682600564237485,0.06864286477493017
2018,3er Trimestre,Ciudad de Buenos Aires,1449209,133679,1582888,2944678,0.5375419655391863,0.49214515135440956,0.08445259550896841
2018,3er Trimestre,Partidos del GBA,5048211,625268,5673479,12126201,0.46786945062183943,0.41630606320973895,0.11020892119279899
2018,3er Trimestre,Mar del Plata - Batan,271930,36479,308409,634187,0.4863060895287983,0.42878520057963976,0.11828124341377845
2018,3er Trimestre,Rio Cuarto,73856,6243,80099,174941,0.4578629366472125,0.4221766195460184,0.07794104795315797
2018,3er Trimestre,San Nicolas - Villa Constitucion,75090,9221,84311,187399,0.44990101334585564,0.40069584149328435,0.10936888424997925
2018,3er Trimestre,Rawson - Trelew,60983,5234,66217,138908,0.4766968065194229,0.4390171912344861,0.07904314601990425
2018,3er Trimestre,Viedma - Carmen de Patagones.,36450,1281,37731,90688,0.41605284050811575,0.4019274876499647,0.033950862685855135
2018,2do Trimestre,Gran La Plata,347559,36667,384226,873123,0.44005941889058015,0.398064190268725,0.09543081415625179
2018,2do Trimestre,Bahia Blanca - Cerri,134390,9448,143838,310734,0.4628975265017668,0.43249209935185723,0.06568500674369777
2018,2do Trimestre,Gran Rosario,569941,49600,619541,1303665,0.4752302163515934,0.43718363229817475,0.08005926968513787
2018,2do Trimestre,Gran Santa Fe,200413,15140,215553,524805,0.41072969960270955,0.38188088909213896,0.07023794611997977
2018,2do Trimestre,Gran Parana,91051,4815,95866,220036,0.43568325183151846,0.41380046901416134,0.05022635762418376
2018,2do Trimestre,Posadas,160539,4180,164719,362058,0.454951969021538,0.44340685746482605,0.025376550367595722
2018,2do Trimestre,Gran Resistencia,151932,8688,160620,386723,0.41533604155946247,0.3928703490612144,0.05409039970115801
2018,2do Trimestre,Cdro. Rivadavia - R.Tilly,86640,3302,89942,226270,0.3974985636628806,0.38290537853007467,0.036712548086544665
2018,2do Trimestre,Gran Mendoza,391411,22815,414226,946469,0.43765405945678093,0.413548674071734,0.05507862857473939
2018,2do Trimestre,Corrientes,153702,7198,160900,373410,0.43089365576711924,0.4116172571704025,0.04473586078309509
2018,2do Trimestre,Gran Cordoba,664594,80282,744876,1542594,0.482872356563036,0.43082885062433796,0.10777901288268114
2018,2do Trimestre,Concordia,39264,2963,42227,109638,0.38514930954596033,0.3581240080993816,0.0701683756838042
2018,2do Trimestre,Formosa,78855,2984,81839,246938,0.3314151730393864,0.3193311681474702,0.0364618336001173
2018,2do Trimestre,Neuquen - Plottier,135074,5974,141048,299063,0.4716330672801383,0.45165734310162076,0.04235437581532528
2018,2do Trimestre,S. del Estero - La Banda,144246,5142,149388,385548,0.387469264527374,0.3741324037473933,0.03442043537633545
2018,2do Trimestre,Jujuy - Palpala,142583,8967,151550,339634,0.44621563212163684,0.4198136817868647,0.05916859122401848
2018,2do Trimestre,Rio Gallegos,49499,3247,52746,117252,0.4498516016784362,0.42215911029236175,0.06155917036362947
2018,2do Trimestre,Gran Catamarca,87914,8981,96895,217555,0.4453816276343913,0.40410011261520074,0.09268796119510811
2018,2do Trimestre,Salta,254516,28395,282911,619740,0.45649949979023463,0.4106818988608126,0.10036725330580995
2018,2do Trimestre,La Rioja,84038,2000,86038,208533,0.4125869766415867,0.4029961684721363,0.023245542667193565
2018,2do Trimestre,San Luis - El Chorrillo,100338,3463,103801,228185,0.45489843767118787,0.43972215526875125,0.0333619136617181
2018,2do Trimestre,Gran San Juan,191011,9123,200134,505499,0.39591374068000135,0.37786622723289265,0.045584458412863384
2018,2do Trimestre,Gran Tucuman - T. Viejo,358790,34504,393294,887657,0.4430697893443075,0.4041989191771146,0.08773080697900298
2018,2do Trimestre,Santa Rosa - Toay,46254,5785,52039,125034,0.4161987939280516,0.36993137866500314,0.11116662503122658
2018,2do Trimestre,Ushuaia - Rio Grande,65800,4794,70594,156783,0.4502656538017515,0.419688359069542,0.06790945406125166
2018,2do Trimestre,Ciudad de Buenos Aires,1471510,124396,1595906,2941681,0.5425149769808487,0.5002275909590469,0.07794694674999655
2018,2do Trimestre,Partidos del GBA,4924832,698764,5623596,12086678,0.46527226091404106,0.40745951865351254,0.12425572534015601
2018,2do Trimestre,Mar del Plata - Batan,272862,24387,297249,632819,0.46972199001610254,0.43118490437234025,0.0820423281491275
2018,2do Trimestre,Rio Cuarto,74092,5927,80019,174580,0.4583514721044793,0.4244014205521824,0.07406990839675577
2018,2do Trimestre,San Nicolas - Villa Constitucion,74777,7405,82182,187097,0.4392480905626493,0.39966969005382236,0.09010488914847534
2018,2do Trimestre,Rawson - Trelew,58032,7697,65729,138301,0.4752604825706249,0.41960651043737934,0.11710204019534756
2018,2do Trimestre,Viedma - Carmen de Patagones.,35881,1969,37850,90361,0.4188753997853056,0.39708502561945974,0.05202113606340819
2018,1er Trimestre,Gran La Plata,359617,30280,389897,870693,0.4478007747851424,0.41302387868054524,0.07766153625188191
2018,1er Trimestre,Bahia Blanca - Cerri,139217,15137,154354,310310,0.49741871032193613,0.4486384583158777,0.09806678155408995
2018,1er Trimestre,Gran Rosario,575824,58474,634298,1301703,0.48728319747284904,0.4423620441836579,0.09218695313559241
2018,1er Trimestre,Gran Santa Fe,211573,15277,226850,523754,0.4331231837847539,0.40395491012956464,0.06734405995150981
2018,1er Trimestre,Gran Parana,95368,4186,99554,219653,0.45323305395328084,0.43417572261703685,0.04204753199268738
2018,1er Trimestre,Posadas,158784,4658,163442,360950,0.45281063859260284,0.43990580412799557,0.028499406517296655
2018,1er Trimestre,Gran Resistencia,145419,15123,160542,386307,0.41558138993080634,0.37643376899719655,0.094199648690062407
2018,1er Trimestre,Cdro. Rivadavia - R.Tilly,84560,3515,88075,225129,0.3912201448947048,0.3756068742809678,0.039909168322452455
2018,1er Trimestre,Gran Mendoza,408842,17767,426609,944771,0.45154751786411734,0.4327419025351117,0.04164703510708869
2018,1er Trimestre,Corrientes,154753,7652,162405,372691,0.4357631389005906,0.41523138471280496,0.047116775961331236
2018,1er Trimestre,Gran Cordoba,667999,76536,744535,1540192,0.4834040171614967,0.4337115112920987,0.10279704782179482
2018,1er Trimestre,Concordia,41216,3606,44822,109459,0.4094866571044866,0.37654281511798937,0.08045156396412476
2018,1er Trimestre,Formosa,79972,2315,82287,246169,0.33427035898102525,0.32486625042145845,0.028133240973665343
2018,1er Trimestre,Neuquen - Plottier,122802,7150,129952,298189,0.43580413764424575,0.4118260566285141,0.055020315193302145
2018,1er Trimestre,S. del Estero - La Banda,146167,5918,152085,384811,0.39521999111252015,0.379841012860859,0.03891245027451754
2018,1er Trimestre,Jujuy - Palpala,130320,10032,140352,338820,0.4142376483088365,0.3846290065521516,0.07147742818057455
2018,1er Trimestre,Rio Gallegos,47910,4221,52131,116658,0.4468703389394641,0.41068765108265187,0.08096909708235023
2018,1er Trimestre,Gran Catamarca,93109,7492,100601,216964,0.463676001548644,0.42914492726904,0.07447242075128478
2018,1er Trimestre,Salta,263514,25368,288882,617839,0.4675684118354458,0.42650917148318573,0.08781440172804121
2018,1er Trimestre,La Rioja,84827,3267,88094,207754,0.42403034357942565,0.40830501458455676,0.037085386064885234
2018,1er Trimestre,San Luis - El Chorrillo,97380,1861,99241,227274,0.4366579547154536,0.4284696005702368,0.018752330186112595
2018,1er Trimestre,Gran San Juan,192478,9532,202010,504432,0.40047023186475084,0.38157373045326226,0.047185782882035544
2018,1er Trimestre,Gran Tucuman - T. Viejo,357150,26848,383998,886147,0.43333442419824253,0.4030369679071305,0.06991703081786885
2018,1er Trimestre,Santa Rosa - Toay,51228,2634,53862,124672,0.4320296457905544,0.4109022073921971,0.04890275147599421
2018,1er Trimestre,Ushuaia - Rio Grande,65243,5299,70542,155872,0.452563641962636,0.4185677992198727,0.07511836919849167
2018,1er Trimestre,Ciudad de Buenos Aires,1460992,137524,1598516,2938859,0.5439240194919185,0.4971289878146587,0.08603229495356944
2018,1er Trimestre,Partidos del GBA,4975371,634196,5609567,12049417,0.4655467563285427,0.41291383641216833,0.113056141409845
2018,1er Trimestre,Mar del Plata - Batan,294734,27540,322274,631512,0.510321260720303,0.4667116381003053,0.08545523374519819
2018,1er Trimestre,Rio Cuarto,75224,5449,80673,174264,0.4629355460680347,0.43166689620346144,0.06754428371326218
2018,1er Trimestre,San Nicolas - Villa Constitucion,74725,5148,79873,186676,0.4278696779446742,0.4002924853757312,0.06445231805491217
2018,1er Trimestre,Rawson - Trelew,56051,8040,64091,138015,0.46437706046444227,0.406122522914176,0.12544663057215522
2018,1er Trimestre,Viedma - Carmen de Patagones.,36524,904,37428,90026,0.41574656210428096,0.4057050185501966,0.024153040504435182
2017,4to Trimestre,Gran La Plata,389555,24284,413839,868043,0.47674942370366447,0.4487738510649818,0.05867982476277006
2017,4to Trimestre,Bahia Blanca - Cerri,137556,10435,147991,309860,0.4776060156199574,0.44392951655586393,0.07051104459054942
2017,4to Trimestre,Gran Rosario,556683,45750,602433,1299695,0.46351874862948617,0.4283181823427804,0.07594205496710837
2017,4to Trimestre,Gran Santa Fe,212471,7287,219758,522715,0.4204164793434281,0.4064758042145337,0.03315920239536217
2017,4to Trimestre,Gran Parana,96136,2939,99075,219360,0.45165481400437635,0.43825674690007294,0.029664395659853647
2017,4to Trimestre,Posadas,158266,4365,162631,359609,0.45224396497306796,0.44010578155719127,0.02683990137181718
2017,4to Trimestre,Gran Resistencia,138014,9031,147045,385734,0.381208293798317,0.35779578673386325,0.06141657315787684
2017,4to Trimestre,Cdro. Rivadavia - R.Tilly,84812,3299,88111,223912,0.39350727071349456,0.3787738039944264,0.03744140913166347
2017,4to Trimestre,Gran Mendoza,409105,11536,420641,942870,0.4461283103715252,0.43389332569707384,0.027424811181030854
2017,4to Trimestre,Corrientes,152114,4823,156937,371944,0.42193717333792186,0.40897016755210464,0.030732077202954053
2017,4to Trimestre,Gran Cordoba,648112,45656,693768,1537827,0.4511352707424177,0.4214466256607538,0.06580874298036231
2017,4to Trimestre,Concordia,43107,2076,45183,109395,0.4130261894967777,0.39404908816673523,0.04594648429719142
2017,4to Trimestre,Formosa,82078,3091,85169,245653,0.3467044978078835,0.33412170826328197,0.03629254775798706
2017,4to Trimestre,Neuquen - Plottier,125436,7661,133097,297076,0.44802340141916547,0.42223538757758955,0.05755952425674508
2017,4to Trimestre,S. del Estero - La Banda,158450,7036,165486,383981,0.43097444925660383,0.41265062594242946,0.04251719178661639
2017,4to Trimestre,Jujuy - Palpala,140874,8783,149657,337992,0.4427826694122938,0.4167968472626571,0.05868753215686537
2017,4to Trimestre,Rio Gallegos,47061,3500,50561,116077,0.4355815536238876,0.4054291547851857,0.06922331441229405
2017,4to Trimestre,Gran Catamarca,89931,7156,97087,216261,0.44893438946458214,0.41584474315757347,0.07370708745764108
2017,4to Trimestre,Salta,267961,24238,292199,615880,0.4744414496330454,0.4350863804637267,0.08295031810512699
2017,4to Trimestre,La Rioja,83520,3240,86760,206692,0.41975499777446634,0.4040794999322664,0.03734439834024896
2017,4to Trimestre,San Luis - El Chorrillo,89778,1053,90831,226353,0.4012803011225829,0.3966282753045023,0.011592958351223702
2017,4to Trimestre,Gran San Juan,205301,10346,215647,503311,0.4284567593396528,0.4079008803701886,0.047976554276201386
2017,4to Trimestre,Gran Tucuman - T. Viejo,381640,20061,401701,884721,0.45404257387357144,0.4313676288909159,0.04994012959888076
2017,4to Trimestre,Santa Rosa - Toay,47350,4021,51371,124331,0.4131793358052296,0.3808382462941664,0.0782737342080162
2017,4to Trimestre,Ushuaia - Rio Grande,63656,3732,67388,154906,0.43502511200340854,0.410933081998115,0.055380779960823884
2017,4to Trimestre,Ciudad de Buenos Aires,1485352,93107,1578459,2935919,0.5376371078357407,0.5059240394574919,0.058986011039881305
2017,4to Trimestre,Partidos del GBA,5066280,510761,5577041,12010803,0.4643353987239654,0.4218102653086559,0.09158279453208251
2017,4to Trimestre,Mar del Plata - Batan,277814,28445,306259,630145,0.4860135365669806,0.4408731323742948,0.0928789031506013
2017,4to Trimestre,Rio Cuarto,80283,4894,85177,173861,0.48991435687129375,0.4617654333059168,0.057456825199290885
2017,4to Trimestre,San Nicolas - Villa Constitucion,78827,5865,84692,186432,0.4542782354960522,0.4228190439409543,0.0692509327917631
2017,4to Trimestre,Rawson - Trelew,58510,5720,64230,137583,0.4668454678266937,0.42527056395048807,0.08905495874202086
2017,4to Trimestre,Viedma - Carmen de Patagones.,36371,1357,37728,89559,0.4212641945533112,0.40611217186435755,0.03596798134011874
2017,3er Trimestre,Gran La Plata,372882,27676,400558,865455,0.4628293787660826,0.43085082413297054,0.06909361440790097
2017,3er Trimestre,Bahia Blanca - Cerri,125083,11090,136173,309479,0.4400072379709124,0.4041728194804817,0.08144052051434572
2017,3er Trimestre,Gran Rosario,553267,50453,603720,1297634,0.4652467490833317,0.42636598609469234,0.08357019810508183
2017,3er Trimestre,Gran Santa Fe,215032,6981,222013,521626,0.4256172046638779,0.41223405275043806,0.03144410462450397
2017,3er Trimestre,Gran Parana,96525,4660,101185,219071,0.4618822208325155,0.44061057830566347,0.046054257053911155
2017,3er Trimestre,Posadas,157246,6771,164017,358495,0.4575154465194773,0.43862815380967657,0.04128230610241621
2017,3er Trimestre,Gran Resistencia,147674,5152,152826,385113,0.3968341759431647,0.38345628425942513,0.033711541229895434
2017,3er Trimestre,Cdro. Rivadavia - R.Tilly,85398,2684,88082,222791,0.3953570835446674,0.3833099182642028,0.030471606003496743
2017,3er Trimestre,Gran Mendoza,399538,18225,417763,941319,0.4438059786321109,0.4244448481333108,0.04362521333866331
2017,3er Trimestre,Corrientes,150897,5297,156194,371084,0.42091278524538916,0.40663838915178235,0.033912954402857985
2017,3er Trimestre,Gran Cordoba,647110,65030,712140,1535351,0.46382879224359774,0.42147365651241964,0.09131631420788047
2017,3er Trimestre,Concordia,41952,1842,43794,109407,0.40028517370917766,0.38344895664811207,0.0420605562405809
2017,3er Trimestre,Formosa,78294,2540,80834,244916,0.33004785314148527,0.3196769504646491,0.03142242125838137
2017,3er Trimestre,Neuquen - Plottier,127558,8494,136052,296069,0.45952801542883587,0.4308387571816029,0.06243201128980096
