ANO4,TRIMESTRE,PROVINCIA,label_provincia,total_indigentes,total_pobres_no_ind,total_poblacion,tasa_pobreza,tasa_indigencia
2022,1,Mendoza,Mendoza,52004,320923,1038343,0.3591558858681572,0.05008364288101331
2022,1,Misiones,Misiones,24205,83383,379121,0.2837827500982536,0.06384505210737469
2022,1,Neuquén,Neuquén,16608,94701,313974,0.35451661602553075,0.05289609967704332
2022,1,Río Negro,Río Negro,2688,27347,84044,0.3573723287801628,0.031983246870686786
2022,1,Salta,Salta,35683,186043,648566,0.3418711434148568,0.055018301915302374
2022,1,San Juan,San Juan,16191,174391,543692,0.3505330223729612,0.0297797282284823
2022,1,San Luis,San Luis,9196,75458,241648,0.3503194729523936,0.03805535324107793
2022,1,Santa Cruz,Santa Cruz,3760,35226,126061,0.30926297586089274,0.02982682986807974
2022,1,Santa Fe,Santa Fe,97157,519883,1875947,0.3289218725262494,0.05179090880499289
2022,1,Santiago del Estero,Santiago del Estero,18428,135861,408239,0.3779379236182726,0.04514022423139386
2022,1,Tierra del Fuego,Tierra del Fuego,3952,33269,170625,0.21814505494505496,0.023161904761904762
2022,1,Tucumán,Tucumán,43138,253448,910158,0.32586210306342417,0.04739616637990327
2021,4,Buenos Aires,Buenos Aires,1687220,4040757,14694064,0.3898157106162053,0.11482323746514239
2021,4,Catamarca,Catamarca,24875,60098,226296,0.37549492699826775,0.1099224025170573
2021,4,Chaco,Chaco,86147,149157,417881,0.5630885347742539,0.20615199063848322
2021,4,Chubut,Chubut,10774,105032,390549,0.296521051135709,0.027586807289226193
2021,4,Ciudad Autónoma de Buenos Aires,CABA,28081,459682,3002723,0.16244022508902753,0.00935184497537735
2021,4,Corrientes,Corrientes,32086,80004,384010,0.29189344027499287,0.08355511575219396
2021,4,Córdoba,Córdoba,105655,613023,1756207,0.4092216919759459,0.06016090358368917
2021,4,Entre Ríos,Entre Ríos,28134,143571,445050,0.38581058308055277,0.06321536905965622
2021,4,Formosa,Formosa,18352,72828,256378,0.35564674035993726,0.07158180499106788
2021,4,Jujuy,Jujuy,16847,103542,351383,0.34261475370180117,0.04794483512292854
2021,4,La Pampa,La Pampa,11804,26749,129363,0.29802184550451055,0.09124711084313135
2021,4,La Rioja,La Rioja,9035,70636,227155,0.35073408025357133,0.03977460324448064
2021,4,Mendoza,Mendoza,87828,392135,1036323,0.46314035295945377,0.08474963886741875
2021,4,Misiones,Misiones,13374,98415,378063,0.2956888137691337,0.03537505653819602
2021,4,Neuquén,Neuquén,13016,87593,313011,0.3214232087690209,0.04158320314621531
2021,4,Río Negro,Río Negro,3488,23767,83808,0.32520761741122567,0.041618938526155023
2021,4,Salta,Salta,37634,203161,646755,0.3723125449358722,0.058188958724710284
2021,4,San Juan,San Juan,30932,184836,542509,0.3977224340978675,0.0570165656237961
2021,4,San Luis,San Luis,13668,107169,240798,0.501818951984651,0.05676126878130217
2021,4,Santa Cruz,Santa Cruz,4385,39818,125460,0.3523274350390563,0.03495137892555396
2021,4,Santa Fe,Santa Fe,127726,493748,1872909,0.33182284884102753,0.06819658616622591
2021,4,Santiago del Estero,Santiago del Estero,23316,134318,407260,0.3870598634778765,0.057250896233364434
2021,4,Tierra del Fuego,Tierra del Fuego,9282,36845,169787,0.2716756877735044,0.05466849641020809
2021,4,Tucumán,Tucumán,72993,315361,908754,0.4273477750854467,0.08032206735816294
2021,3,Buenos Aires,Buenos Aires,1412862,4799364,14652358,0.42397448929380516,0.09642557191136061
2021,3,Catamarca,Catamarca,23540,72497,225665,0.4255733055635566,0.10431391664635632
2021,3,Chaco,Chaco,79457,124022,417284,0.4876271316417596,0.19041468160772998
2021,3,Chubut,Chubut,12890,111505,389009,0.31977409263024764,0.03313548015598611
2021,3,Ciudad Autónoma de Buenos Aires,CABA,108809,401137,3002327,0.16985025282056218,0.03624155530027209
2021,3,Corrientes,Corrientes,24733,73252,383292,0.2556406082047108,0.06452782734834017
2021,3,Córdoba,Córdoba,149199,542289,1753494,0.3943486547430445,0.08508668977481532
2021,3,Entre Ríos,Entre Ríos,34565,130485,444375,0.37142053445850914,0.07778340365682138
2021,3,Formosa,Formosa,45763,101436,255705,0.575659451320858,0.1789679513501887
2021,3,Jujuy,Jujuy,27951,106191,350584,0.38262442096615934,0.07972696985601169
2021,3,La Pampa,La Pampa,23937,25103,129082,0.37991354332904664,0.18544026277869882
2021,3,La Rioja,La Rioja,6297,71011,226227,0.34172755683450695,0.02783487382142715
2021,3,Mendoza,Mendoza,55527,380789,1034359,0.42182259737673283,0.05368252221907481
2021,3,Misiones,Misiones,16219,117208,376905,0.3540069778856741,0.0430320637826508
2021,3,Neuquén,Neuquén,24707,81681,311964,0.3410265287020297,0.07919824082265903
2021,3,Río Negro,Río Negro,2231,22702,83573,0.2983379799696074,0.026695224534239528
2021,3,Salta,Salta,63109,203050,644855,0.4127423994541409,0.09786541160415907
2021,3,San Juan,San Juan,19709,167303,541287,0.3454950885574566,0.03641136772174466
2021,3,San Luis,San Luis,15380,94150,239934,0.45650053764785314,0.06410096109763519
2021,3,Santa Cruz,Santa Cruz,5402,40693,124897,0.36906410882567237,0.04325163935082508
2021,3,Santa Fe,Santa Fe,154252,499790,1869803,0.3497919299519789,0.08249639133106536
2021,3,Santiago del Estero,Santiago del Estero,11871,137230,406451,0.36683634681671345,0.02920647261293489
2021,3,Tierra del Fuego,Tierra del Fuego,6622,38017,168841,0.26438483543689034,0.03922033155453948
2021,3,Tucumán,Tucumán,73593,314556,907221,0.4278439321841095,0.08111915398783759
2021,2,Buenos Aires,Buenos Aires,1924306,4670387,14610528,0.4513658233295881,0.13170680758422967
2021,2,Catamarca,Catamarca,28459,85022,225119,0.5040933906067457,0.12641758358912397
2021,2,Chaco,Chaco,73520,133106,416618,0.49596032816632984,0.17646861153382715
2021,2,Chubut,Chubut,17379,94402,387410,0.2885341111483958,0.044859451227381844
2021,2,Ciudad Autónoma de Buenos Aires,CABA,19805,369110,3001884,0.12955697155519666,0.006597523421957677
2021,2,Corrientes,Corrientes,29386,120429,382565,0.391606655078222,0.0768130905859135
2021,2,Córdoba,Córdoba,186970,662186,1750759,0.4850216391862044,0.10679368205446894
2021,2,Entre Ríos,Entre Ríos,50613,154704,443641,0.46279987647670073,0.11408548804100613
2021,2,Formosa,Formosa,38817,89643,255083,0.5036007887628733,0.15217399826723066
2021,2,Jujuy,Jujuy,19790,143621,349819,0.4671301444461279,0.0565721130070122
2021,2,La Pampa,La Pampa,11706,42981,128746,0.42476659469032046,0.09092321314836965
2021,2,La Rioja,La Rioja,7577,77588,225322,0.37797019376714214,0.03362743096546276
2021,2,Mendoza,Mendoza,79442,391147,1032362,0.4558371966422631,0.07695168942677084
2021,2,Misiones,Misiones,25358,138914,375811,0.4371133362248577,0.06747540652083095
2021,2,Neuquén,Neuquén,24952,93952,311086,0.382222279369692,0.0802093311817311
2021,2,Río Negro,Río Negro,4285,24384,83347,0.34397158865945987,0.05141156850276555
2021,2,Salta,Salta,76604,215918,642945,0.4549720427097186,0.11914549456018789
2021,2,San Juan,San Juan,34643,164659,540116,0.3689985114308778,0.06413992549748572
2021,2,San Luis,San Luis,9183,99322,239050,0.45390085756117965,0.03841455762392805
2021,2,Santa Cruz,Santa Cruz,8729,37331,124283,0.37060579483919764,0.07023486719824916
2021,2,Santa Fe,Santa Fe,185297,589465,1866703,0.41504299291317365,0.09926431789095534
2021,2,Santiago del Estero,Santiago del Estero,23261,182108,405502,0.5064561950372625,0.057363465531612666
2021,2,Tierra del Fuego,Tierra del Fuego,9371,46846,168019,0.33458715978550047,0.05577345419268059
2021,2,Tucumán,Tucumán,103559,359737,905774,0.511491829087609,0.11433205192465229
2021,1,Buenos Aires,Buenos Aires,2030656,4212783,14569690,0.4285224325294498,0.13937537449321158
2021,1,Catamarca,Catamarca,18725,69310,224471,0.39218874598500475,0.08341834802713936
2021,1,Chaco,Chaco,71183,152964,415932,0.5389029937585952,0.1711409557331487
2021,1,Chubut,Chubut,14500,86998,385906,0.26301223614040725,0.037573916964234816
2021,1,Ciudad Autónoma de Buenos Aires,CABA,112855,329220,3001404,0.1472894018932473,0.037600736188796974
2021,1,Corrientes,Corrientes,39942,133597,381817,0.45450831157334537,0.10461032379385936
2021,1,Córdoba,Córdoba,178517,575416,1748129,0.4312799570283429,0.10211889397178354
2021,1,Entre Ríos,Entre Ríos,46812,144767,443042,0.43241724260905284,0.10566041142826188
2021,1,Formosa,Formosa,34572,75976,253952,0.43531060987903225,0.1361359627016129
2021,1,Jujuy,Jujuy,27327,106213,348905,0.3827402874708015,0.07832217938980525
2021,1,La Pampa,La Pampa,12617,27840,128461,0.31493605063015234,0.09821657935093141
2021,1,La Rioja,La Rioja,13637,63369,224485,0.3430340557275542,0.06074793416041161
2021,1,Mendoza,Mendoza,67224,381197,1030448,0.4351709159511203,0.06523764420912069
2021,1,Misiones,Misiones,24812,98311,374711,0.32858122659863204,0.06621636407791605
2021,1,Neuquén,Neuquén,35821,99910,310153,0.4376259459041183,0.11549461072438441
2021,1,Río Negro,Río Negro,3735,24537,83196,0.3398240300014424,0.04489398528775422
2021,1,Salta,Salta,64804,191812,641098,0.40027577687030685,0.10108282977017555
2021,1,San Juan,San Juan,30381,165819,538996,0.36401012252410037,0.05636590995109426
2021,1,San Luis,San Luis,13130,86502,238208,0.4182563138097797,0.055119895217624934
2021,1,Santa Cruz,Santa Cruz,5882,35103,123784,0.3311009500420087,0.047518257610030375
2021,1,Santa Fe,Santa Fe,214526,602248,1863753,0.43824154810213584,0.11510430834987254
2021,1,Santiago del Estero,Santiago del Estero,26327,173397,404643,0.49358076131305867,0.06506228947491986
2021,1,Tierra del Fuego,Tierra del Fuego,4159,59309,167155,0.37969549220783105,0.024881098381741497
2021,1,Tucumán,Tucumán,105122,252964,904333,0.39596697234315237,0.11624257878458488
2020,4,Buenos Aires,Buenos Aires,2009636,5538594,14527786,0.5195719430338525,0.1383305067957361
2020,4,Catamarca,Catamarca,17965,77167,223958,0.4247760740853196,0.08021593334464498
2020,4,Chaco,Chaco,39215,177509,415200,0.5219749518304432,0.09444845857418112
2020,4,Chubut,Chubut,24788,113010,384364,0.35850912156185283,0.06449095128576038
2020,4,Ciudad Autónoma de Buenos Aires,CABA,136290,432543,3000819,0.18955925032466137,0.045417600994928385
2020,4,Corrientes,Corrientes,40581,154780,381037,0.5127087395712228,0.10650146836134024
2020,4,Córdoba,Córdoba,122387,611186,1745344,0.4203028170950827,0.07012199314289905
2020,4,Entre Ríos,Entre Ríos,23855,178741,442428,0.45791857658195234,0.05391837767953204
2020,4,Formosa,Formosa,7985,93204,253772,0.39873981369102973,0.0314652522736945
2020,4,Jujuy,Jujuy,31943,123668,348118,0.4470064748160107,0.09175911616176124
2020,4,La Pampa,La Pampa,9166,34802,128119,0.34318094896151236,0.07154286249502416
2020,4,La Rioja,La Rioja,11488,75728,223507,0.3902159663903144,0.051398837620298246
2020,4,Mendoza,Mendoza,78139,428383,1028465,0.4925029048144565,0.07597633366230255
2020,4,Misiones,Misiones,21835,126216,373575,0.3963086394967543,0.058448772000267685
2020,4,Neuquén,Neuquén,33849,102829,309158,0.4420975682337187,0.10948770531572853
2020,4,Río Negro,Río Negro,2602,31025,82983,0.4052275767325838,0.03135581986671969
2020,4,Salta,Salta,96523,200089,639178,0.4640522671305959,0.1510111424360663
2020,4,San Juan,San Juan,31255,153530,537752,0.34362494235260865,0.05812158764634999
2020,4,San Luis,San Luis,15859,105353,237305,0.5107856977307684,0.06682960746718358
2020,4,Santa Cruz,Santa Cruz,8330,38912,123251,0.3832991213053038,0.06758565853421068
2020,4,Santa Fe,Santa Fe,148862,621920,1860695,0.4142441399584564,0.08000343957499752
2020,4,Santiago del Estero,Santiago del Estero,29490,161816,403711,0.47386868329076987,0.07304730364047549
2020,4,Tierra del Fuego,Tierra del Fuego,8057,45511,166252,0.32220965762817894,0.04846257488631716
2020,4,Tucumán,Tucumán,86427,339642,902853,0.4719140325169214,0.0957265468464966
2020,3,Buenos Aires,Buenos Aires,2169644,4432587,14485585,0.45577938343532554,0.1497795221939604
2020,3,Catamarca,Catamarca,5699,61413,223338,0.3004952135328516,0.025517377248833607
2020,3,Chaco,Chaco,45515,176269,414538,0.5350148840395814,0.10979693055883899
2020,3,Chubut,Chubut,15868,97035,382894,0.29486750902338504,0.04144227906417964
2020,3,Ciudad Autónoma de Buenos Aires,CABA,183567,255795,3000338,0.1464375013748451,0.0611821068159654
2020,3,Corrientes,Corrientes,25088,106172,380356,0.3450977505284523,0.06595925922030939
2020,3,Córdoba,Córdoba,127705,560021,1742662,0.39464107210692606,0.07328156578843172
2020,3,Entre Ríos,Entre Ríos,32897,143947,441805,0.40027613992598543,0.07446045200937065
2020,3,Formosa,Formosa,8239,83513,253107,0.36250281501499365,0.03255145057228761
2020,3,Jujuy,Jujuy,2968,107562,347380,0.3181818181818182,0.008543957625654902
2020,3,La Pampa,La Pampa,10213,32341,127877,0.33277289895759204,0.0798658085504039
2020,3,La Rioja,La Rioja,6756,60270,222667,0.30101451943934215,0.030341271944203677
2020,3,Mendoza,Mendoza,45451,352848,1026352,0.38807251313389557,0.04428402731226714
2020,3,Misiones,Misiones,20941,109644,372396,0.35066166124233344,0.056233149657891064
2020,3,Neuquén,Neuquén,35558,75791,308093,0.36141359914051924,0.11541320315618986
2020,3,Río Negro,Río Negro,5218,19472,82769,0.29830008819727194,0.06304292669960976
2020,3,Salta,Salta,37377,196791,637308,0.3674330151198479,0.05864825170874993
2020,3,San Juan,San Juan,20170,167503,536587,0.34975316211536994,0.03758943097764202
2020,3,San Luis,San Luis,6526,63657,236467,0.29679828475009196,0.027597931212389043
2020,3,Santa Cruz,Santa Cruz,8488,25251,122621,0.2751486287014459,0.0692214221055121
2020,3,Santa Fe,Santa Fe,147502,508063,1857328,0.3529613509299381,0.07941623665825315
2020,3,Santiago del Estero,Santiago del Estero,12606,114675,402901,0.3159113529129985,0.031288083176760545
2020,3,Tucumán,Tucumán,56578,304778,901389,0.40088796291057466,0.06276757315653952
2020,2,Buenos Aires,Buenos Aires,2288649,5442601,14443647,0.5352699356332926,0.15845367863116566
2020,2,Catamarca,Catamarca,20729,58606,222746,0.35616801199572606,0.09306115485799969
2020,2,Chaco,Chaco,76224,137874,413884,0.5172898686588513,0.18416754452938505
2020,2,Chubut,Chubut,30449,132117,381309,0.42633664560763057,0.07985387179426659
2020,2,Ciudad Autónoma de Buenos Aires,CABA,133184,597667,2999745,0.24363770920528244,0.044398440534112064
2020,2,Corrientes,Corrientes,42660,122282,379530,0.43459542065185885,0.1124021816457197
2020,2,Córdoba,Córdoba,163685,598962,1739881,0.43833285149961404,0.09407827316925697
2020,2,Entre Ríos,Entre Ríos,42595,175671,441126,0.49479287097110575,0.09655971309784506
2020,2,Formosa,Formosa,26664,96120,252477,0.48631756556042727,0.10560961988616785
2020,2,Jujuy,Jujuy,10078,131803,346502,0.4094666120253274,0.029084969206526947
2020,2,La Pampa,La Pampa,11293,32696,127539,0.3449062639663162,0.0885454645245768
2020,2,La Rioja,La Rioja,6679,61215,221640,0.3063255730012633,0.030134452264934126
2020,2,Mendoza,Mendoza,104876,368492,1024365,0.4621087210125297,0.10238147535302358
2020,2,Misiones,Misiones,18579,129103,371338,0.3977023628069306,0.050032584868771844
2020,2,Neuquén,Neuquén,22082,122710,307163,0.4713848998740083,0.07189016906333119
2020,2,Río Negro,Río Negro,5473,34540,82593,0.48445994212584603,0.0662646955553134
2020,2,Salta,Salta,89330,224249,635512,0.4934273467692191,0.14056382884980928
2020,2,San Juan,San Juan,30230,196382,535383,0.4232708173401098,0.05646425082604416
2020,2,San Luis,San Luis,17791,76659,235524,0.4010207027733904,0.07553794942341333
2020,2,Santa Cruz,Santa Cruz,6002,31024,122012,0.3034619545618464,0.04919188276562961
2020,2,Santa Fe,Santa Fe,275243,591909,1854447,0.46760678520335175,0.1484232226642228
2020,2,Santiago del Estero,Santiago del Estero,30323,143208,402022,0.4316455318365662,0.07542622045559695
2020,2,Tierra del Fuego,Tierra del Fuego,18708,45256,164444,0.3889713215441123,0.11376517233830362
2020,2,Tucumán,Tucumán,81082,332509,899891,0.45960121836978035,0.09010202346728659
2020,1,Buenos Aires,Buenos Aires,1510018,4029291,14402070,0.3846189471374601,0.10484728931327233
2020,1,Catamarca,Catamarca,13294,61449,222172,0.336419530813964,0.05983652305421025
2020,1,Chaco,Chaco,74703,114154,413280,0.45697106078203636,0.18075638792102205
2020,1,Chubut,Chubut,20565,100923,379694,0.31996291750725586,0.05416203574457326
2020,1,Ciudad Autónoma de Buenos Aires,CABA,88462,221567,2999151,0.10337225434798047,0.02949568061094623
2020,1,Corrientes,Corrientes,45994,97547,378841,0.37889510375065,0.12140713386354697
2020,1,Córdoba,Córdoba,116837,517241,1737047,0.3650321493891645,0.06726185301836968
2020,1,Entre Ríos,Entre Ríos,31939,121050,440365,0.3474140769588864,0.07252847070044167
2020,1,Formosa,Formosa,17644,76714,251882,0.3746119214552846,0.07004867358525024
2020,1,Jujuy,Jujuy,24617,97645,345515,0.35385439127100127,0.0712472685701055
2020,1,La Pampa,La Pampa,10474,29055,127160,0.3108603334381881,0.08236866939289085
2020,1,La Rioja,La Rioja,5486,58187,220721,0.2884773084572832,0.02485490732644379
2020,1,Mendoza,Mendoza,76935,294814,1022469,0.363579727111531,0.07524433503607444
2020,1,Misiones,Misiones,19422,120984,370261,0.37920818017560587,0.05245488992899603
2020,1,Neuquén,Neuquén,9750,74555,306132,0.2753877412358068,0.0318490063110031
2020,1,Río Negro,Río Negro,4944,26805,82452,0.3850603987774705,0.05996215980206666
2020,1,Salta,Salta,55816,204314,633576,0.41057426417667336,0.08809677134234882
2020,1,San Juan,San Juan,20490,133446,534053,0.2882410547267781,0.03836697855830788
2020,1,San Luis,San Luis,11330,80089,234665,0.38957236912193977,0.04828159290904055
2020,1,Santa Cruz,Santa Cruz,4047,26837,121497,0.2541955768455188,0.03330946443122052
2020,1,Santa Fe,Santa Fe,185618,497512,1851253,0.36900953030190903,0.10026614406566796
2020,1,Santiago del Estero,Santiago del Estero,27855,137513,401142,0.41224304610337487,0.06943925093857038
2020,1,Tierra del Fuego,Tierra del Fuego,13500,49768,163447,0.3870857219771547,0.0825955814423024
2020,1,Tucumán,Tucumán,61313,262329,898391,0.36024626248482006,0.06824756703929581
2019,4,Buenos Aires,Buenos Aires,1655750,4400848,14359092,0.42179533357680277,0.11531021599415896
2019,4,Catamarca,Catamarca,15528,75272,221326,0.4102545566268762,0.07015895104958297
2019,4,Chaco,Chaco,55511,162522,412419,0.5286686597853154,0.13459855147313776
2019,4,Chubut,Chubut,22127,101141,378162,0.32596612033996014,0.05851196048254452
2019,4,Ciudad Autónoma de Buenos Aires,CABA,40464,367909,2998461,0.136194200958425,0.013494922895445363
2019,4,Corrientes,Corrientes,17534,130629,378149,0.39181116438229374,0.04636796606628604
2019,4,Córdoba,Córdoba,100759,565425,1734543,0.38406888730922206,0.058089652432946316
2019,4,Entre Ríos,Entre Ríos,30955,146700,439696,0.40404051890397,0.0704009133583203
2019,4,Formosa,Formosa,12281,86618,251184,0.3937312886171094,0.04889244537868654
2019,4,Jujuy,Jujuy,26799,114211,344914,0.4088265480670544,0.07769762897417908
2019,4,La Pampa,La Pampa,8604,39996,126955,0.3828128076877634,0.0677720452128707
2019,4,La Rioja,La Rioja,9950,84480,219808,0.42960219828213714,0.045266778279225504
2019,4,Mendoza,Mendoza,69687,354908,1020201,0.4161875944054162,0.06830712771306831
2019,4,Misiones,Misiones,39099,125185,369025,0.4451839306280062,0.10595217126210961
2019,4,Neuquén,Neuquén,16262,77478,305274,0.30706840412219844,0.05327017695578398
2019,4,Río Negro,Río Negro,7678,26308,82218,0.41336447006738186,0.09338587657204019
2019,4,Salta,Salta,55505,246420,631547,0.4780720991470152,0.0878873623024098
2019,4,San Juan,San Juan,15432,169361,532898,0.34676992595205836,0.028958637487849458
2019,4,San Luis,San Luis,9311,76455,233698,0.3669950106547767,0.03984201833135072
2019,4,Santa Cruz,Santa Cruz,4725,30923,120921,0.2948040456165596,0.039075098618106034
2019,4,Santa Fe,Santa Fe,144774,553396,1848159,0.3777651165294761,0.07833416930036864
2019,4,Santiago del Estero,Santiago del Estero,28398,166055,400265,0.4858106504440808,0.07094799695201928
2019,4,Tierra del Fuego,Tierra del Fuego,9278,45319,162591,0.3357934941048398,0.057063429095091364
2019,4,Tucumán,Tucumán,68648,289868,896943,0.39970878862982373,0.07653552120926302
2019,3,Buenos Aires,Buenos Aires,1458295,3667181,14316663,0.3580077284769502,0.10185997952176426
2019,3,Catamarca,Catamarca,18491,67136,220954,0.38753315169673325,0.08368710229278492
2019,3,Chubut,Chubut,23216,94637,376694,0.3128613675821755,0.06163092589741275
2019,3,Ciudad Autónoma de Buenos Aires,CABA,36020,392771,2997755,0.1430373729674373,0.012015658384357628
2019,3,Corrientes,Corrientes,30297,103622,377379,0.3548660630294743,0.08028268663598133
2019,3,Córdoba,Córdoba,91102,519389,1731320,0.3526159231106901,0.052619966268511884
2019,3,Entre Ríos,Entre Ríos,33810,117594,438912,0.3449529746281715,0.07703138670166229
2019,3,Formosa,Formosa,15117,92518,250415,0.4298264880298704,0.06036778946948066
2019,3,Jujuy,Jujuy,11552,109427,344014,0.35166882743144173,0.03358002871976141
2019,3,La Pampa,La Pampa,5434,32408,126647,0.2987990240589986,0.042906661823809485
2019,3,La Rioja,La Rioja,6061,67296,218970,0.33500936201306114,0.027679590811526694
2019,3,Mendoza,Mendoza,90852,281724,1018456,0.36582434587257573,0.08920562105775802
2019,3,Misiones,Misiones,27284,108330,368026,0.36849026970920534,0.07413606647356437
2019,3,Neuquén,Neuquén,10418,68189,304207,0.2583997080935021,0.034246417735292085
2019,3,Río Negro,Río Negro,1362,18713,81967,0.24491563678065564,0.016616443202752327
2019,3,Salta,Salta,45046,224487,629768,0.42798776692369256,0.07152792774482032
2019,3,San Juan,San Juan,18801,142629,531804,0.3035516844551752,0.03535325044565291
2019,3,San Luis,San Luis,9911,71797,232910,0.3508136189944614,0.042552917435919456
2019,3,Santa Cruz,Santa Cruz,3387,25313,120376,0.23841961852861035,0.028136837907888616
2019,3,Santa Fe,Santa Fe,121278,456036,1845115,0.312887814580663,0.06572923638905977
2019,3,Santiago del Estero,Santiago del Estero,7940,156612,399323,0.4120774410690093,0.019883653082842713
2019,3,Tierra del Fuego,Tierra del Fuego,6791,40841,161737,0.294502803934783,0.04198791865806835
2019,3,Tucumán,Tucumán,59814,270942,895599,0.369312605306616,0.06678658640753284
2019,2,Buenos Aires,Buenos Aires,1349891,4250459,14273039,0.3923726404727122,0.09457628470012588
2019,2,Catamarca,Catamarca,12785,82940,220281,0.434558586532656,0.05803950408796038
2019,2,Chaco,Chaco,65998,120100,411109,0.4526731353485329,0.16053650005229755
2019,2,Chubut,Chubut,16573,125290,375089,0.37821157112045406,0.04418418028787834
2019,2,Ciudad Autónoma de Buenos Aires,CABA,189208,233315,2997227,0.14097130447577044,0.06312768435623996
2019,2,Corrientes,Corrientes,37885,120246,376552,0.41994465571820094,0.10061027427818735
2019,2,Córdoba,Córdoba,180233,460771,1728702,0.3708007510837611,0.10425914935020611
2019,2,Entre Ríos,Entre Ríos,37682,143537,438234,0.4135210869079076,0.08598602573054578
2019,2,Formosa,Formosa,18366,80797,249839,0.39690760849987394,0.07351134130379965
2019,2,Jujuy,Jujuy,22208,115332,343079,0.4008989183249339,0.06473144669303571
2019,2,La Pampa,La Pampa,13452,36372,126261,0.3946111625917742,0.1065412122508138
2019,2,La Rioja,La Rioja,8769,62104,217974,0.3251442832631415,0.04022956866415261
2019,2,Mendoza,Mendoza,66501,325222,1016211,0.38547407969407926,0.06544014973268347
2019,2,Misiones,Misiones,36416,120494,366812,0.42776681242707437,0.09927701383815142
2019,2,Neuquén,Neuquén,12498,78756,303163,0.3010063893021246,0.04122534742036462
2019,2,Río Negro,Río Negro,2304,26479,81624,0.3526291286876409,0.028226992061158484
2019,2,Salta,Salta,36075,239593,627583,0.4392534533280857,0.05748243658607706
2019,2,San Juan,San Juan,27895,119731,530580,0.27823513890459495,0.05257454106826492
2019,2,San Luis,San Luis,6813,80153,231982,0.3748825339897061,0.02936865791311395
2019,2,Santa Cruz,Santa Cruz,6617,21167,119712,0.23209035017375032,0.055274325046778934
2019,2,Santa Fe,Santa Fe,102730,618472,1841761,0.3915828383813101,0.05577813842295499
2019,2,Santiago del Estero,Santiago del Estero,8621,171773,398475,0.4527109605370475,0.02163498337411381
2019,2,Tierra del Fuego,Tierra del Fuego,3713,36307,160663,0.24909282162041044,0.023110485923952623
2019,2,Tucumán,Tucumán,37249,352663,894140,0.43607488760149415,0.04165902431386584
2019,1,Buenos Aires,Buenos Aires,1143809,4193426,14229784,0.37507491329453774,0.08038133256274305
2019,1,Catamarca,Catamarca,9792,68066,219515,0.354681912397786,0.04460743001617202
2019,1,Chaco,Chaco,62096,138067,410492,0.4876172982664705,0.15127213197821152
2019,1,Chubut,Chubut,15767,87798,373463,0.2773099343174558,0.042218372368882595
2019,1,Ciudad Autónoma de Buenos Aires,CABA,95856,306976,2996483,0.1344349358898415,0.031989502359933294
2019,1,Corrientes,Corrientes,45036,105634,375763,0.40097082469535317,0.11985214084409589
2019,1,Córdoba,Córdoba,124262,479150,1725866,0.34962853431262914,0.0719997960444206
2019,1,Entre Ríos,Entre Ríos,42038,133737,437985,0.40132652944735553,0.09598045595168785
2019,1,Formosa,Formosa,20381,81096,249089,0.4073925384099659,0.08182215995086094
2019,1,Jujuy,Jujuy,21426,87805,342314,0.31909591778308805,0.06259165561443587
2019,1,La Pampa,La Pampa,9933,32711,125977,0.33850623526516743,0.07884772617223779
2019,1,La Rioja,La Rioja,9426,50102,217013,0.2743061475579804,0.04343518591052149
2019,1,Mendoza,Mendoza,68820,292944,1014089,0.35673791945282907,0.06786386599203817
2019,1,Misiones,Misiones,21784,121112,365600,0.3908533916849015,0.05958424507658643
2019,1,Neuquén,Neuquén,8391,68282,302149,0.25375890702931336,0.027771066592972342
2019,1,Río Negro,Río Negro,3398,27499,81527,0.37897874323843633,0.04167944361990506
2019,1,Salta,Salta,50654,201422,625682,0.40288197518867414,0.08095805856649224
2019,1,San Juan,San Juan,42883,136963,529191,0.3398508289067652,0.0810350138229864
2019,1,San Luis,San Luis,3737,67412,231071,0.3079096900952521,0.016172518403434442
2019,1,Santa Cruz,Santa Cruz,2802,22061,119109,0.2087415728450411,0.023524670679797497
2019,1,Santa Fe,Santa Fe,114681,501517,1838677,0.33513118399805947,0.062371476882562844
2019,1,Santiago del Estero,Santiago del Estero,14940,159920,397332,0.44008536941399135,0.037600797318111806
2019,1,Tierra del Fuego,Tierra del Fuego,8752,30952,159849,0.24838441278957016,0.054751671890346514
2019,1,Tucumán,Tucumán,64199,271280,892480,0.37589525815704555,0.07193326461097167
2018,4,Buenos Aires,Buenos Aires,1284566,4212184,14179236,0.3876619304453357,0.09059486702950709
2018,4,Catamarca,Catamarca,15869,73112,218797,0.4066829069868417,0.0725284167516008
2018,4,Chaco,Chaco,42351,138134,387826,0.46537622542067836,0.10920103345314651
2018,4,Chubut,Chubut,12371,94158,367870,0.28958327670100853,0.03362872753961998
2018,4,Ciudad Autónoma de Buenos Aires,CABA,61863,299516,2947805,0.12259257311796404,0.02098612357330285
2018,4,Corrientes,Corrientes,55763,144274,374931,0.5335301695511975,0.1487286994140255
2018,4,Córdoba,Córdoba,151952,512683,1722948,0.38575453234804535,0.08819302729972117
2018,4,Entre Ríos,Entre Ríos,23592,103530,330433,0.38471339121697895,0.07139722727451556
2018,4,Formosa,Formosa,18723,68503,248413,0.3511329922347059,0.07537045162692774
2018,4,Jujuy,Jujuy,18924,102178,341372,0.3547508290076515,0.05543512648957735
